"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"139",0,220,3954,0,0,0,0,8898,26628,0,0,0,0,0,0,0,0,0,0,2720,0,0,546,0,0,0,0,12884,0,0,6992,0,0,0,0
"140",0,0,0,0,0,14360,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9711.99999999999,0,0,0,0,0,0,0,0,0,0,16292,0
"141",69408,0,0,0,8276,0,19620,0,0,0,0,0,0,0,23946,0,39430,0,149608,0,0,0,440666,0,0,0,0,73962,0,0,0,0,115096,0,0
"142",0,2828,343964,868,0,0,0,0,0,0,11336,716,23018,39980,0,0,0,0,0,0,0,0,0,0,0,70364,132690,0,0,39146,0,0,0,0,0
"143",0,28266,0,0,0,0,0,0,0,0,0,0,23342,0,0,0,0,2442,0,507662,238878,0,0,0,5596,0,0,0,240944,0,0,54772,0,0,0
"144",0,63928.0000000001,0,0,121698,21548,0,0,5892,0,0,0,0,149796,0,0,0,950,0,0,0,0,0,0,111544,0,0,0,0,0,0,0,0,502,0
"145",0,0,0,484,7498,0,0,0,0,0,0,0,3334,0,0,0,0,0,0,0,0,0,75643.9999999999,0,0,0,0,0,0,0,0,1486,0,0,0
"146",337774,0,0,0,152428,0,0,0,0,96120,175292,0,0,0,0,0,0,0,0,89258,0,0,0,0,97938,29368,0,0,0,23200,0,105752,0,0,0
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,1154,0,0,5260,0,0,0,0,0,0,0,0,0,44854,8064,0
"148",0,0,0,16082,0,0,4638,0,0,0,0,0,0,0,0,19268,0,17576,0,8946,0,97301.9999999999,22080,17844,0,0,161604,0,0,0,0,65370,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,2020,568,0,0,2800,750,0,152,0,2284,0
"150",0,0,118556,0,80414,0,0,0,0,0,659115.999999999,0,0,0,0,247724,0,0,0,0,0,2076,0,0,28324,0,2042,0,0,0,0,132,0,0,0
"151",0,0,0,0,0,0,0,0,0,9954,0,0,0,0,1006,0,0,0,0,0,0,0,0,232,0,148542,0,0,0,0,56880,0,0,0,0
"152",0,0,0,0,0,0,0,322792,159188,0,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6710,0,0,759076,24310,313260,0,0,0,0
"153",0,0,32892,0,0,101726,0,0,29336,0,0,0,0,2178,79624,0,5812,0,0,0,66472,0,263332,0,227426,0,0,0,0,0,31380,0,0,0,0
"154",0,0,0,0,35782,0,0,36106,8774,0,0,11512,0,0,4562,0,0,8980,0,0,0,0,0,33314,11588,0,448,0,0,0,1276,0,0,5452,2764
"155",0,0,0,28806,0,774,0,0,0,0,0,0,0,0,0,0,0,9674,0,0,0,0,0,0,0,0,0,0,0,3548,3524,0,0,16448,0
"156",0,31330,0,0,0,0,0,0,0,668640.000000001,0,0,0,51030,0,0,93644,0,0,0,605356,627908,0,0,0,0,0,0,0,0,0,0,102540,0,0
"157",0,0,0,0,1472,0,0,0,0,0,0,0,0,0,38320,0,210956,0,0,0,0,0,0,1520,0,0,0,8356,0,0,0,0,0,0,0
"158",688082,0,0,0,0,1532588,375068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409432,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,15948,57740,0,0,0,0,0,0,0,0,48834,0,0,0,0,0,28570,8688,0,0,0,0,0,0,0,0,270,1614,0,0,0,0,0
"160",0,0,0,0,0,27016,0,0,28946,0,0,0,18748,0,34620,0,0,66740.0000000001,0,4094,0,0,0,0,0,7366,0,32212,0,0,0,0,0,27678,0
"161",0,0,7036,22366,2316,105864,0,0,216,0,108618,16714,0,0,82746.0000000001,1660,0,2104,288,74,2788,0,3688,0,15408,0,27268,0,23384,2652,0,0,0,21162,36918
"162",0,0,0,17996,24936,0,0,6046,0,223698,0,0,0,15858,0,0,0,0,41996,0,18640,0,33036,9214,100932,0,19840,76,0,0,752,99296.0000000001,0,0,300
"163",0,0,0,0,0,0,0,0,0,0,26926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52588,0,0,0,0,0,0,0
"164",0,66104,0,0,11134,0,0,11008,0,14040,0,0,0,0,14130,0,0,0,0,0,0,24558,0,6936,0,1958,0,0,0,0,34540,0,7034,23216,3652
"165",0,12656,0,0,0,0,0,0,0,2388,7058,0,0,4472,0,0,0,0,0,118,0,0,7556,0,43046,0,0,0,0,0,0,0,0,0,882
"166",0,0,0,0,0,0,0,0,0,0,2280,0,2034,0,1246,0,9114.00000000001,562,0,0,0,1934,0,0,0,0,19526,1560,0,362,2292,0,0,0,0
"167",0,4000,0,0,0,7298,2434,3354,0,0,0,0,0,0,0,0,0,3148,0,0,0,0,0,0,0,1662,0,0,0,0,1530,0,0,0,0
"168",0,0,0,3040,0,0,0,0,11092,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,63170,0,1398,980,11744,0,0,4700,0,8438
"169",7912,0,0,0,0,0,0,0,0,8910,0,0,0,0,0,0,0,0,0,966,0,0,0,368,0,0,0,0,0,0,0,0,9354,0,0
"170",0,0,0,0,0,25682,0,108582,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,3416,0,0,0,0,98140,0,0,0,0,218660,0,0
"171",0,0,0,0,0,0,0,0,208144,0,40594,0,0,0,40238,0,0,0,212,0,98240,0,0,0,0,0,112750,0,1992,29586,0,213328,0,0,0
"172",0,12580,0,0,0,3140,0,0,0,5028,0,0,24174,0,3476,0,4802,0,0,0,9738,0,0,0,0,0,0,0,0,0,6596,0,0,0,0
"173",0,0,0,0,0,38558,76006,0,0,79864,0,0,6324,0,0,0,0,0,0,0,0,0,0,77948,0,0,0,0,0,13066,0,0,0,0,5734
"174",0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,16030,0,0,6046,0,0,2192,0,0,0,318,0,0,0,0,0,0,0
"175",0,0,4654,0,0,0,4330,0,1462,0,0,0,0,0,0,15444,0,0,0,0,0,0,0,0,0,0,0,6312,0,0,0,0,5652,0,0
"176",0,0,0,0,0,5884,2106,0,0,0,0,0,0,3682,0,0,0,0,688,0,0,0,0,670,0,6012,0,676,2226,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,3434,0,23874,0,0,0,0,0,0,0,0,0,0,0,0,84598,0,0,0,0,0,152410,0,0,0,0,0
"179",0,0,9770,0,0,0,10460,0,0,0,0,0,0,0,0,17990,0,0,12354,0,0,6224,0,0,0,0,0,0,0,0,0,0,1320,0,0
"180",0,594,0,0,0,0,750,0,0,1706,0,0,0,7076,0,0,0,0,0,0,0,240,12434,0,0,0,0,0,0,0,0,0,0,0,1030
"181",0,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,2878,0,76374,0,0,194,0,0,0,0,0,0,0,0,1254,258,0,0,0,0
"182",0,9662,0,0,0,0,0,0,0,0,0,0,0,4456,0,0,0,0,0,0,1204,0,0,786,0,6280,0,0,0,0,5220,0,0,0,0
"183",0,12330,0,0,5936,5768,0,0,12330,0,0,0,9384,31508,0,0,0,0,0,0,0,0,12170,4554,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,21666,1378,0,0,0,0,0,0,0,750,0,0,322380,0,0,6812,0,0,0,0,0,190,834,9316,0,0,0,0,0,0,2142,0,0
"185",49756,12498,0,130284,0,0,0,0,67940,0,0,6756,0,0,0,0,0,1882,0,0,4584,0,0,5990,0,0,0,0,0,0,0,0,0,0,0
"186",0,0,5512,0,0,0,0,0,0,0,0,0,17622,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,78,0,0,0,0,0,3512,0
"187",0,0,89930.0000000001,169624,0,0,0,69814.0000000001,0,0,0,0,150652,0,0,0,126492,0,13376,0,0,0,3978,0,0,0,0,0,93501.9999999999,0,0,54108,0,0,0
"188",0,0,39604,1672,0,0,0,0,2626,664,0,0,0,0,0,2022,0,0,1962,16774,0,0,0,3648,0,0,0,0,0,0,0,0,0,0,22108
"189",0,21022,0,0,0,5386,20608,0,0,74380,53916,0,20506,1618,0,75496,17308,0,7024,0,0,0,0,18676,77693.9999999999,5316,117644,242170,114,27434,45302,0,0,3962,0
"190",0,0,0,0,0,0,0,0,0,162410,0,0,0,0,43434,35958,0,0,5506,0,0,839942.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105358,0,0,0,1062,0,0,0,12998,0,13700,0,0,0,0
"192",0,0,0,0,0,0,70694,0,0,0,50530,0,0,0,0,0,0,0,0,0,0,0,0,99608.0000000001,45098,0,41216,0,87660,0,0,1442,0,0,0
"193",0,1380714,0,0,84484.0000000001,0,0,18794,0,124876,0,0,15388,3024,0,0,0,0,13244,0,203790,0,139488,198262,0,5508,0,50874,98842.0000000001,0,35880,0,9364,0,9380
"194",0,0,190,0,4382,0,0,0,0,0,17432,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
"195",0,249230,0,0,0,0,0,0,70390,0,0,0,0,18236,0,0,185242,0,0,0,0,0,0,0,39906,0,0,0,0,0,0,0,6768,8960,0
"196",0,0,0,3046,4212,3270,0,848,0,0,0,272,0,0,0,0,1756,0,0,0,0,0,0,4914,0,0,0,0,0,2500,0,0,0,194,0
"197",0,3656,2472,0,8178,61642,0,0,0,55174,0,0,71930,0,45648,0,0,1906,0,0,0,0,0,0,40900,0,0,0,0,0,0,0,0,0,73942
"198",0,0,0,0,0,251528,0,8284,0,0,0,0,0,0,0,0,0,0,0,0,13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,7874,0,0,0,0,23282,0,0,0,93290.0000000001,0,101622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54130,69369.9999999999,0,162,56040,0,74183.9999999999,0
"200",0,15920,0,0,0,16498,0,14866,0,0,24542,20312,0,0,58690,0,26806,3844,0,0,0,0,0,0,0,0,2848,0,0,4338,0,0,0,0,0
"201",141216,54166,3700,26130,0,3080,42968,15172,8926,40964,3228,13904,4990,32076,36426,36788,0,43084,4604,134152,0,7380,72300.0000000001,153038,88242.0000000001,32682,40852,2058,3004,14910,7886,598,316,47556,116738
"202",0,0,0,0,9682,0,0,0,152592,0,0,0,0,0,336,0,0,0,0,0,10396,2020,0,0,0,0,0,0,0,0,0,0,36544,0,0
"203",0,0,0,0,0,0,39354,0,57899.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64552,0,0,0,0,0,0,0,0,0
"204",17158,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,34170,0,0,0,0,48154,590,0,14912,0,0,0,0,2818,22664,0,0,0,0,0
"205",128050,0,0,2918,23716,0,0,0,0,0,0,0,0,0,164162,0,36766,0,430514,0,0,0,0,0,0,40032,10594,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0,12204,9198,4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29336,0,0,56504,0,0,0,9746
"207",21518,0,0,0,0,0,0,3122,0,0,14180,342,0,5248,0,13676,2138,0,0,0,0,21778,0,0,0,0,0,0,0,9690,0,0,0,0,0
"208",0,0,0,45610,0,43190,0,0,0,0,0,0,0,0,0,0,0,20952,0,620,0,16316,0,0,0,0,73273.9999999999,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23968,0,0,0,0,0,0,0,0,0,61861.9999999999,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,6038,32744,0,0,0,0,0,0,0,224238,0,0,0,193524,0,0,0,0,0,0,0,0,0,8054
"211",0,0,0,0,0,1512,0,2430,0,0,0,0,0,0,1464,0,734,0,0,0,0,0,0,2394,0,0,0,0,0,0,19552,314,0,0,0
"212",14974,0,0,0,0,0,0,0,0,0,0,8846,0,0,5854,2682,0,0,1528,0,0,12738,92922,0,0,0,0,0,0,0,0,0,0,2210,0
"213",62140,0,0,0,0,0,0,0,1526,0,6506,0,0,0,0,0,0,0,0,0,376,0,0,0,2684,0,0,1492,0,0,0,0,0,0,0
"214",0,0,0,0,0,4142,0,0,0,7494,0,0,0,162,0,0,4616,0,0,0,934,0,0,0,3164,1034,12882,0,0,0,0,0,5212,0,1260
"215",0,0,0,4220,0,1816,0,0,0,0,2970,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8308,0
"216",0,0,0,0,18102,0,0,0,37130,0,0,0,0,37578,0,7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36950,0,0,0,0
"217",4052,0,828,2976,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9672,0,0,0,0,0,0,0,0,0,8302,0,0,9140,0
"218",0,0,0,0,0,2532,0,0,0,3116,0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,0,0,0,15962,0,3708,0,0,0,4020
"219",0,0,0,7944,20596,2004,0,0,0,0,0,0,18120,0,0,0,0,0,0,11180,0,0,0,0,0,9426,0,0,0,0,0,0,0,6172,0
"220",0,0,0,0,0,0,575328,5008,0,0,0,194038,0,0,0,241112,0,0,0,0,309886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,11360,20000,0,0,0,0,6692,0,0,3196,0,1100,0,0,0,0,10502,11680,0,2210,0,0
"222",0,2986,0,13714,0,600,3212,0,14692,1024,40852,40282,10028,420,1450,744,230496,12876,19144,12924,1914,5442,9280,0,1004,0,0,15964,220646,8884,0,1922,3166,0,3080
"223",0,0,0,0,0,0,43610,0,0,101114,0,102706,0,0,0,0,0,31978,0,0,0,0,0,0,7570,0,0,0,0,0,0,0,0,0,0
"224",6594,0,0,22998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23062,0,0,0,0,0
"225",0,4072,0,410,0,0,1712,0,328,0,0,1008,0,0,1414,0,0,0,0,0,0,0,0,3914,0,2946,0,0,0,0,0,0,0,12350,0
"226",49678,0,0,0,520,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,2670,0,0,0,0,0,1756
"227",0,0,0,4026,0,0,0,96,258,0,0,0,8704,0,0,0,0,0,1864,260,0,0,0,0,0,0,0,0,0,6848,0,0,0,0,0
"228",166366,0,0,0,0,0,668473.999999999,0,0,0,18010,1330,59986.0000000001,0,0,178210,0,0,0,0,0,0,0,0,0,0,0,14210,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0,190,0,113644,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,0,0,0,6482,0,27888,7058,0,0,0,0
"230",4640,26756,0,0,0,0,0,0,0,12384,0,4040,0,0,0,196,0,0,3182,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0
"231",0,0,124130,0,16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",0,1038,0,0,0,0,0,0,0,0,0,0,0,2896,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",0,0,0,0,4232,0,0,0,0,11012,9504,0,0,0,0,0,0,0,0,0,182098,0,0,8178,0,0,0,1174,0,0,0,3840,98452,0,30512
"234",0,150370,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,142620,0,206716,38104,0,0,0,0,0,0,0,0,0,0,0,0,33570,0
"235",12618,0,0,12450,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,3860,0,0,0,0,0,0,4532,0,0,0,0,0,6584
"236",0,0,0,0,0,0,0,42406,0,0,0,0,5358,0,0,0,0,0,104774,52640.0000000001,32930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",0,0,0,6804,0,0,0,0,0,0,0,0,75332,0,69856,0,0,0,0,63818,0,4160,0,0,0,0,5510,0,0,5640,0,85646,0,3388,0
"238",110494,2412,29402,38260,29054,309424,0,43972,408774,339294,20614,156940,103720,20764,89785.9999999999,142314,40692,141298,21542,565080,86259.9999999999,32266,137762,3322,146976,196512,95513.9999999999,0,24202,38390,150986,0,13930,149684,74922
"239",0,0,0,0,0,0,0,0,0,0,135836,0,0,197204,56472,0,0,0,0,62130,12248,0,0,196832,0,0,0,0,0,0,0,0,95140,0,0
"240",0,6194,0,24154,0,0,0,0,0,262906,10398,1014,0,13332,16046,0,0,0,0,2236,0,0,0,0,16896,0,0,0,0,0,0,0,9434,0,0
"241",0,0,1716,1470,0,0,0,0,0,0,0,0,0,0,0,0,3684,0,0,0,15114,0,0,0,0,0,0,0,0,862,0,0,0,122262,0
"242",0,0,0,0,0,0,0,0,0,5892,1582,0,0,0,0,0,0,1540,0,0,0,0,0,0,380,0,0,13296,0,0,5042,0,0,17316,0
"243",0,290644,0,0,6708,0,0,0,342028,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,211668,49668,63018.0000000001,0,0,0,0,0,0,0,0,663111.999999999
"244",434,7038,347076,0,70950,78673.9999999999,0,171362,422750,122950,0,22796,0,63518,0,0,403992,10496,413986,15176,3918,257884,0,29248,45696,131648,6206,146490,23170,15594,0,26746,0,4514,0
"245",2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152918,0,0
"246",0,0,0,0,53100,0,0,0,0,0,0,0,0,36244,0,0,0,0,0,0,0,0,0,0,436838,0,0,0,0,0,0,0,46602,0,0
"247",0,0,0,0,0,0,492,0,0,0,538,0,4468,0,0,142508,1204,412360,5908,0,0,5532,0,0,0,0,1678,0,0,0,0,15648,0,0,326
"248",0,124838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17286,22522,0,0,0,8202,0,0,0,0,2906,0,32458,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,69238.0000000001,0,40494,0,5112,0,0,0,0,5716,0,0,2180,0,0,7302,0,0,13488,0,0,0,0,0
"250",6028,6232,55050,0,7328,3200,14210,19980,58,230,466878,16000,0,8360,7368,466724,0,9924,74982,33786,8810,0,73508,44882,16086,554734,17282,47388,40078,26990,52532,0,0,71084.0000000001,475454
"251",0,0,63324.0000000001,0,68448,9038,0,0,0,9914,0,0,80126,0,0,0,0,0,0,0,0,0,41956,0,444,130790,0,0,0,366,0,0,0,0,0
"252",0,1912,4944,0,0,0,5582,0,0,0,0,0,0,0,0,0,0,0,0,0,10786,46474,0,0,0,16542,0,0,93846,5064,0,0,0,0,0
"253",0,0,0,4508,2468,0,4690,0,0,5696,0,0,0,0,24396,0,0,0,4024,0,0,5942,5500,0,0,0,0,0,0,1888,0,0,63762.0000000001,78512,0
"254",0,0,0,0,3324,0,0,0,0,0,0,17176,7734,0,24714,2430,0,0,44812,0,0,0,4062,0,0,0,630,0,0,0,0,0,0,0,0
"255",0,0,0,0,608,0,12094,0,8334,0,5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25524,0,0,19330,0,0,0,0,0,0
"256",0,0,29700,50824,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,6784,0,0,0,0,0,4116,0
"257",29674,0,0,0,68176,0,0,19382,0,0,0,0,253742,30360,0,0,0,0,0,37388,0,864394,0,509132,0,0,37328,0,3790,0,557596,0,0,0,2596
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45374,0,0,0,0,40498,0,38076,0,0,0,0,410,176540,3386,0,255470,0,0
"259",0,0,0,0,0,493774,22016,0,230344,4694,0,90652,0,0,0,24158,0,0,0,8576,0,0,0,0,0,2098,0,86138,0,737908,0,0,0,0,0
"260",0,565992,0,439932,125962,0,321778,0,0,834806,0,0,348330,5332,0,0,191310,69591.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,2390,0,0,0,0,0,0,0,0,36274,8172,0,0,0,0,0,0,19200,0,0,80790.0000000001,0,0,0,0,0,0,0,19348
"262",0,0,0,966,0,0,0,8952,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,406,1344,0,0,0,0,0,0,0,0,0
"263",0,0,1192,15240,0,0,0,0,0,0,0,0,0,7704,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,15984,0,0,0,22206,0
"264",0,0,0,0,0,0,0,738336.000000001,0,371732,0,0,0,0,89016.0000000001,0,0,0,0,0,0,0,594070,0,149604,95784,0,39552,0,332206,0,168524,399696,0,0
"265",0,0,5568,0,0,0,0,0,0,0,164800,0,0,0,4304,0,0,7644,0,0,0,4666,0,0,1794,6344,0,19918,0,0,0,23458,0,0,0
"266",0,0,0,0,0,0,0,0,12492,142704,0,59038,66684.0000000001,0,0,0,0,25172,73832,0,0,0,0,0,69614,0,0,0,0,0,0,0,15054,134564,0
"267",0,6162,0,0,0,0,6380,0,0,0,10732,0,0,0,0,0,0,0,0,536,0,768,0,400,9854,0,0,26820,0,0,0,0,0,0,0
"268",0,0,17128,0,2288,0,0,0,0,0,0,0,0,0,30692,0,0,0,0,0,0,0,0,0,0,0,59596,2836,0,0,0,3418,0,0,0
"269",0,0,7302,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8182,0,0,0,0,0,0,0,0,0,0,0,33570
"270",37358,0,0,0,0,0,0,0,0,0,0,0,4482,0,0,3516,0,0,6284,0,604,0,0,38594,4292,0,6026,0,0,0,0,4290,0,0,0
"271",0,0,0,2608,425010,0,0,0,0,0,0,458734,0,0,0,4220,994535.999999999,1176,0,0,242650,0,10056,0,0,0,0,0,0,0,0,0,55029.9999999999,0,0
"272",0,7682,0,0,0,0,2686,0,0,0,0,0,380,2058,0,0,0,8220,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,10714
"273",0,25602,0,0,278,0,0,355070,0,0,0,0,0,0,0,0,0,113828,0,0,0,0,0,0,0,0,33962,31518,0,0,0,0,20840,0,0
"274",0,0,0,6046,0,0,0,3160,0,2534,0,0,4832,0,0,0,0,0,0,47824,0,0,0,0,0,392,0,0,0,5918,0,0,0,0,0
"275",0,16238,0,70694,0,0,0,0,0,13414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40888,0,0,23678
"276",35368,3726,4802,8656,15300,10544,926,15930,0,3464,4516,0,432,2144,0,35840,73745.9999999999,0,1232,40664,20048,724,4348,0,990,2432,9448,0,75582,14522,0,14468,4628,0,72508
"277",0,1594824,0,0,0,0,0,0,0,0,0,0,0,276,0,0,166404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394616
"278",0,0,0,0,11864,0,0,0,0,0,0,766,0,0,0,0,0,0,0,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,6234,2640
"279",0,0,212162,0,0,0,0,171748,0,0,2542,0,0,130276,2422,0,0,0,18642,0,0,0,0,0,0,11878,16636,0,0,0,15972,0,0,0,0
"280",0,0,0,0,0,0,0,4046,4194,0,0,0,0,1342,0,492,246,20870,5048,12468,0,0,0,0,370,0,0,2542,22720,0,5114,4044,3950,0,0
"281",0,0,0,0,0,0,0,494,0,0,0,0,40242,21154,10638,0,0,0,0,0,0,0,19204,16616,0,0,19764,47386,26582,10994,0,0,0,0,0
"282",0,0,41264,0,958,0,0,446,0,0,0,3288,0,0,802,0,0,0,0,0,0,0,5116,0,0,0,0,0,0,0,0,8676,0,0,0
"283",0,0,0,15798,956,0,0,0,0,0,10370,0,0,0,0,0,11516,21810,0,22334,10014,15108,0,0,0,0,0,22430,0,0,0,0,0,0,0
"284",0,0,0,0,0,116,0,88,0,206,2878,0,0,0,2938,3696,0,1196,3022,0,1696,0,2398,0,0,0,7584,0,0,0,0,0,0,0,0
"285",0,832,1132,0,6392,1316,0,0,22456,296,0,10552,0,0,0,0,0,0,8968,0,1602,0,0,152,0,1932,2686,0,0,27802,0,9380,49434,0,0
"286",0,790,3220,0,0,0,0,1108,0,0,20490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54292,0,21524,0,0,0,0,0,0,5056
"287",0,0,0,0,0,0,0,0,0,7132,0,0,2972,56,0,0,0,0,0,0,0,0,0,0,0,2254,1104,0,0,0,0,0,0,0,0
"288",0,0,0,0,0,3126,0,23768,988,0,0,100936,0,0,0,0,0,0,0,0,0,17884,0,0,0,0,91710,0,0,28854,2212,0,6296,0,0
