"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"289",15160,9906,17732,66,73586,5760,0,44072,498,58026,11046,7172,6252,28258,9434,14550,43624,40728,0,20168,44012,0,28822,35322,517648,10672,60684,20252,22490,0,4572,0,450,28824,14354
"290",0,1046,0,0,0,199536,0,0,0,0,0,0,0,0,0,0,0,0,0,75552,0,0,0,0,0,0,124402,13738,125780,0,0,0,0,3222,13642
"291",0,0,0,0,2164,1566,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,0,0,4090,0,132,0
"292",0,0,0,0,0,0,0,0,0,0,43864,0,0,0,0,0,0,0,0,0,9426,0,44214,0,0,0,0,0,0,0,99641.9999999999,0,0,0,0
"293",2740,0,0,0,0,0,654,0,0,0,8450,0,0,0,0,7392,0,0,26676,0,0,1650,0,0,0,478,0,0,0,0,0,0,0,464,0
"294",0,0,0,45278,0,0,93252,4074,25250,0,0,12144,0,0,3330,0,0,0,12668,4938,0,0,1246,23122,0,0,45922,0,0,0,0,0,0,0,0
"295",0,0,0,0,7932,0,0,0,36864,0,0,0,0,0,492266,0,659062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7944,0,39042
"296",0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,23404,0,0,0,0,0,0,0,0,23542,0,0,0,0,0,0,0,0,0
"297",7040,4080,4116,0,0,16896,0,0,0,0,0,6186,0,1886,0,2032,10334,14892,0,0,0,1778,0,0,0,11232,0,0,0,0,1450,0,66,27932,0
"298",0,0,0,0,0,0,0,82036,6982,0,0,0,0,0,0,0,0,1057440,0,0,0,0,5220,0,0,0,0,273716,0,0,0,414442,0,0,0
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277792,0,0,5988,0,198336,0,0,0,0,0,150988,0,0,0,0,0,175824,0
"300",0,0,0,37006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23946,0,5152,0,0,2982,0,0,68198.0000000001,0,13708,0,0
"301",754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29714,0,0,0,1226,0,904
"302",0,0,0,0,0,0,0,13386,0,1346,28464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12784,0,0,0,0,0
"303",0,0,0,3822,13400,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,4746,0,0,0,0,0,0,30600,0,0,0,0,0,0,16592,86419.9999999999
"304",0,4984,7886,0,0,0,0,0,404,0,0,382,0,1334,0,0,4460,0,0,0,0,0,6026,0,0,0,0,2042,24374,0,0,1214,0,0,0
"305",0,0,0,0,196,0,0,16358,0,0,5820,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,9828,0,0,0,0
"306",0,0,0,0,0,0,9314,0,0,0,0,0,0,0,0,3294,0,0,5668,0,478,0,0,16636,0,0,0,0,0,0,0,0,0,0,0
"307",0,0,0,0,27926,0,0,0,12934,0,5918,2386,0,0,0,0,0,0,0,0,0,27646,0,0,0,0,0,0,0,0,31532,0,0,32284,0
"308",0,0,252,0,0,0,16606,0,7820,0,0,0,0,0,0,0,0,0,0,0,0,0,4818,0,1220,0,0,0,11418,0,3746,0,0,0,2088
"309",0,0,0,0,0,0,1204,0,0,0,87176,0,0,0,0,0,0,0,81875.9999999999,13196,0,0,0,0,0,167788,0,10548,0,0,31710,0,7000,0,0
"310",0,14746,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,0,0,0,0,0,0,0,0,0,0,0,26688,0,28048,10576,0,0,0,0
"311",0,0,0,0,10786,0,0,0,0,10254,53136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17146,580,0,0,0,0,73500,0
"312",1634,1046,0,1696,0,1988,0,0,0,0,0,54,0,0,906,0,0,344,0,194,0,0,0,54,0,0,400,0,0,0,0,0,492,0,0
"313",17370,0,550,0,0,0,0,5120,13910,0,0,0,0,0,0,0,0,0,0,258,0,0,5254,0,1404,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",0,1536204,0,0,0,0,0,0,122240,21976,0,0,0,973799.999999999,0,0,23112,125902,0,19512,0,0,0,96896,364468,0,310070,0,0,18464,0,538766,0,830826,0
"316",0,0,171522,0,0,0,0,0,0,7186,0,0,0,0,0,0,0,46174,0,0,0,33506,0,0,9922,0,0,0,0,51736,0,2196,0,6634,0
"317",2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",3764,2010,0,0,0,984,0,408,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,6118,0,0,0,202,0,0,0,0,0,4678,0
"319",0,0,28856,26192,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,4752,0,0,0,0,0,0,0,0,1398,0,47274,0,0,0
"320",0,0,60,0,0,276,0,0,0,5314,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,602,122,6306,0,1012,0
"321",0,0,0,4194,0,0,0,4126,0,0,0,0,1960,0,92633.9999999999,0,0,0,0,0,0,0,0,0,0,16120,0,0,68571.9999999999,0,12630,0,8032,0,0
"322",1618,0,0,0,0,0,0,0,0,0,0,654,0,0,0,8412,0,0,0,0,4098,0,0,0,0,0,1534,0,0,0,2660,2818,0,0,0
"323",3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,524,0,0
"324",0,22244,0,0,0,0,0,0,0,174378,0,0,0,0,0,0,0,87875.9999999999,32728,0,19266,0,0,86487.9999999999,0,46150,0,0,931394,395432,98010,0,0,0,36810
"325",0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,1176,0,0,162,0,0,0,0,0,0,0,0,826,0
"326",0,0,0,0,0,0,0,0,0,308978,0,183178,0,0,0,15070,0,2968,0,0,100838,0,23490,29322,0,0,0,0,0,0,0,0,0,1846,0
"327",0,0,0,280388,0,0,0,0,0,50916,0,0,0,0,0,0,6414,1424,0,173482,0,0,0,0,0,0,255190,0,0,28328,0,0,217206,0,0
"328",0,0,618494,0,0,32688,23310,19786,207520,0,0,545044,0,0,0,27416,0,0,0,0,0,0,10424,0,0,0,0,0,0,0,0,0,0,0,0
"329",0,0,0,0,0,0,0,7482,0,0,0,6074,0,3800,0,0,0,0,0,1782,938,0,0,1580,0,234,10398,2016,0,10876,546,0,0,1252,1726
"330",0,0,50778,0,8422,0,81565.9999999999,0,0,0,0,0,0,0,8836,0,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",0,0,0,0,5314,465022,0,0,0,0,0,0,11140,0,0,0,29960,0,0,263354,0,0,13296,0,0,0,0,0,0,0,0,0,845500,0,0
"332",0,0,0,0,0,70602,0,0,0,0,0,0,0,0,460060,0,1492,0,0,0,7110,7984,0,0,0,0,0,0,0,11380,0,0,0,123598,0
"333",0,766,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,3094,0,0,734,0,0,2256,0,0,0,0,0,0
"334",0,0,64726,0,62778,0,0,2002,0,0,58,0,62803.9999999999,14290,27360,6154,0,0,0,0,0,0,0,0,0,0,0,0,0,25970,0,0,213860,0,0
"335",222,3214,6836,0,712,0,0,0,4814,74,0,74,10478,0,860,2892,2336,1176,818,0,372,7712,1490,12666,2744,15386,0,6326,4234,1850,0,0,9220,0,6506
"336",13778,0,0,0,0,0,0,35156,0,169150,15906,0,0,0,0,0,0,0,0,0,9890,0,0,0,23178,6596,1170,0,0,0,0,0,0,0,0
"337",0,0,0,0,20888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,830,0,326,0,2444,3640
"338",7406,0,0,0,0,0,6788,0,0,0,5504,0,0,0,1982,0,0,0,0,4580,0,15862,0,0,0,0,0,0,634134,0,0,0,0,10368,0
"339",0,0,0,0,0,0,0,0,0,3780,2838,0,0,0,0,0,0,0,0,0,18094,16858,0,0,0,0,0,84393.9999999999,0,0,0,16302,0,0,0
"340",0,4024,117250,0,0,53814,0,82638,0,0,0,0,0,0,0,0,0,0,3550,0,0,0,0,0,0,0,125872,0,0,129292,217868,55772,703517.999999999,174692,0
"341",0,0,0,0,26984,0,0,43916,0,0,0,44642,0,0,236426,0,26984,1640,38276,25526,0,2522,0,9892,0,0,30108,0,28084,0,79116.0000000001,36146,0,0,0
"342",3924866,0,0,0,0,7632,10892,0,0,7212,0,0,6164,0,0,0,0,28382,0,0,0,0,0,0,0,0,0,2868,0,1668,0,554,1696,0,0
"343",0,0,330,0,262,0,0,0,0,0,0,0,0,0,1040,0,14114,500,0,0,0,2390,0,0,2454,0,0,0,0,0,1832,0,4088,0,0
"344",0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0,0,0,0,7930,770,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,0
"345",0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,3076,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,1458
"346",20518,0,15144,0,0,0,0,0,0,0,0,0,0,0,0,9528,0,0,0,0,0,0,0,0,0,0,3498,0,0,0,0,0,636,0,0
"347",10478,0,5658,0,15946,18466,3428,4542,0,0,1910,5068,0,0,23222,3308,0,4022,0,0,0,0,0,0,0,0,21666,0,234,0,0,0,392,0,0
"348",0,0,0,0,0,0,0,0,0,0,0,0,16456,0,0,0,2160,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,4178,0
"349",0,0,0,0,0,100,0,1428,0,0,2018,0,0,5866,0,0,0,0,0,0,0,0,0,4700,0,0,0,1594,1178,14112,0,0,0,0,0
"350",0,36054,0,94386.0000000001,396448,0,6992,3276,0,0,0,0,0,0,0,39714,87133.9999999999,0,0,0,37890,0,16776,0,0,0,46678,0,36932,0,0,96435.9999999999,0,0,0
"351",0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63304,0,0,1650,0,0,0,0,6508,0,0,0
"352",0,4630,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,8846,10320,0,0,0,0,0,0,15326,0,0,0,672,10320,0,0,0,57932.0000000001,0
"353",0,1508,0,0,0,0,0,6816,0,0,0,0,0,0,5164,0,0,0,42,0,0,2408,0,0,0,0,0,0,0,0,0,0,2012,0,0
"354",314,8526,0,0,7306,0,0,4542,0,3474,956,0,2710,0,3354,5032,3218,0,1746,4108,1818,1898,0,3076,0,0,0,0,0,0,0,0,0,0,62
"355",0,0,0,8324,0,0,0,2932,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,0,0,700,0,0
"356",0,0,0,0,0,0,0,3656,0,0,172,0,0,0,1272,0,0,0,0,0,0,0,6468,0,0,0,0,0,5258,0,0,0,0,0,6550
"357",0,0,514608,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79766,350,0,5284,0,0,0,0,0,0,18506,0
"358",0,0,0,3230,0,26,0,0,0,578,0,0,0,584,0,0,268,0,0,0,0,0,604,0,0,0,0,0,0,0,2094,0,0,0,0
"359",1872,11610,0,53936,0,84530.0000000001,2066,0,0,0,0,0,0,0,4386,0,0,86262,108960,0,0,41578,0,0,0,0,0,0,0,0,0,0,2352,0,0
"360",928,0,0,0,0,0,0,314,0,0,444,0,0,0,0,1646,0,0,0,0,0,986,0,0,0,0,0,0,1990,0,0,0,0,442,316
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482,0,14148,1220,0,0,0,0
"362",0,0,140,0,0,0,11552,0,0,0,78447.9999999999,4608,610,0,3710,0,12390,0,3876,31674,0,5946,5674,1504,11862,2120,6480,2640,9932,138,0,0,0,0,408
"363",0,0,0,0,78240.0000000001,42194,21128,0,0,0,49446,0,0,0,0,48960,0,0,0,51502,0,0,0,0,0,0,0,0,0,0,2384,0,24300,0,9042
"364",0,0,0,0,0,3006,0,0,0,0,6436,0,0,0,5576,0,0,0,0,88758,0,450,5748,0,450,0,0,0,0,0,0,130,0,1190,0
"365",18378,0,0,14536,4894,30984,846,1156,1830,5284,1174,1070,260,4172,0,794,66,18616,2404,5818,0,2232,13004,17630,0,0,2738,598,0,1602,0,18470,1334,14538,17000
"366",0,0,0,340,0,15496,0,0,0,0,0,0,0,0,0,9102,0,0,0,0,0,0,0,0,172,0,1684,0,0,0,0,0,0,0,18268
"367",0,0,0,0,4614,636,0,554,0,0,0,0,0,55982.0000000001,0,0,6588,0,0,0,0,0,0,66581.9999999999,0,0,304,0,0,0,0,0,0,0,0
"368",0,55014,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,2076,40212,0,0,0,0,7484,0,43066,0,0,0,0,22128,0,3268,0,0,0
"369",0,0,0,0,350040,0,0,0,220274,0,0,235086,0,0,0,0,0,0,9028,11268,0,0,0,0,23616,0,0,0,0,0,0,75226.0000000001,0,0,0
"370",0,0,117496,345456,0,0,0,0,97900,0,0,0,0,0,0,0,0,0,0,0,0,0,105028,0,0,0,0,1503148,0,0,152820,0,0,0,43204
"371",0,0,28430,0,2694,0,0,3492,0,0,26332,0,0,0,0,0,3330,0,0,0,25930,0,0,0,0,0,0,0,0,0,0,0,3530,284008,0
"372",0,0,5608,0,0,13788,0,0,0,0,0,0,0,4402,0,0,2256,0,0,0,0,0,0,2256,0,0,0,1460,0,0,0,0,0,5490,0
"373",108,0,0,0,0,0,0,11680,0,7634,1830,0,0,0,0,0,4336,0,0,0,1264,0,0,0,0,4648,0,6668,0,6240,0,0,0,0,0
"374",69658,0,3776,0,72928,0,10156,72298,28684,11970,0,0,62696,7056,3236,53698,0,26376,0,4188,33158,0,2710,4326,54296.0000000001,22548,212878,59216,0,0,205252,0,0,61934,10828
"375",18036,7200,16322,763296,0,0,47838,0,109612,0,40870,0,17834,2246,236604,0,0,0,7134,28028,110498,0,4502,0,0,0,40692,0,0,0,0,0,0,8284,0
"376",0,0,0,0,0,0,75236.0000000001,0,39180,0,0,0,87651.9999999999,0,0,0,0,0,14262,0,0,80764.0000000001,0,0,0,0,3024,252962,0,0,0,0,0,0,0
"377",0,0,0,0,0,3632,0,395050,0,0,0,0,0,0,7772,0,2956,0,0,6404,0,28156,0,570826,125194,0,886,0,0,0,0,95420,0,0,0
"378",0,0,0,0,0,0,0,0,0,0,100218,15056,15042,0,0,0,1028,0,0,0,0,0,0,0,0,49834,0,47894,0,0,0,27798,0,0,0
"379",0,58536,10380,0,0,0,313290,262594,0,0,0,0,0,0,0,0,0,153186,0,0,0,0,0,0,9560,0,0,0,92114.0000000001,0,0,10454,0,0,411300
"380",0,0,195538,0,0,2909140,114712,237832,72759.9999999999,180490,0,0,0,0,0,248346,0,0,0,0,68878.0000000001,0,0,0,537106,0,0,0,0,0,74513.9999999999,609892,114678,0,0
"381",42004,1428,0,0,0,0,0,0,0,552,0,0,0,694578,0,0,0,566,0,0,3038,0,0,0,0,3660,0,0,0,0,0,0,0,0,0
"382",0,0,0,0,0,0,0,0,0,0,0,68,0,0,5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308,0,0,0,23244
"383",5126,0,16442,0,0,20418,0,0,0,7686,0,0,0,0,0,0,0,3928,0,3722,22122,0,0,0,5394,0,0,0,0,0,0,3316,0,0,16422
"384",0,0,4002,0,0,0,0,514,0,0,916,0,0,0,0,0,0,0,0,0,0,32798,0,0,0,0,0,0,0,0,30170,1452,0,10718,170
"385",80818,0,0,0,3310,0,87348,0,0,0,15040,0,21920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18614,0,0,0,0,0,0,0
"386",2052,0,51220,0,0,5902,0,29186,32914,0,0,1784,0,0,4200,0,4308,0,0,0,51880,8218,0,0,0,0,0,0,3958,74712.0000000001,0,0,18372,0,0
"387",0,0,0,0,0,0,0,0,0,0,0,59566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32112,0,0
"388",10240,0,0,0,72250,528562,0,9010,81142,0,7090,0,42,0,0,0,0,0,0,0,0,0,0,0,678010.000000001,0,0,0,0,0,0,0,0,0,0
"389",0,0,1052,12800,0,0,0,0,4964,7522,14304,59978,0,0,0,0,4634,0,0,0,14532,0,0,0,0,0,0,3020,0,69684,0,0,0,0,0
"390",0,0,0,3468,0,0,0,0,0,0,0,0,840,0,0,0,0,0,66,224,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0
"391",0,0,0,4406,42378,0,0,0,0,0,0,0,0,0,0,0,19842,0,0,0,0,6908,4302,0,47672,0,0,0,0,0,0,0,0,0,4318
"392",0,16240,0,54740,5038,62988.0000000001,5480,56953.9999999999,0,72562,394,64998,5024,0,2636,6184,0,0,189814,4558,0,32542,69580,12790,0,9502,1126,6492,172,70631.9999999999,6596,31538,2160,0,1038
"393",79950.0000000001,0,0,0,0,13960,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,5898,0,0,22122,0,0,0,0,32282,1134,0,0,0
"394",0,18874,0,0,0,0,0,0,0,0,6332,7420,0,0,0,0,0,0,0,0,29360,0,3356,630,0,484,0,0,0,147238,0,0,16322,6766,373272
"395",0,0,0,367760,0,0,406,0,0,0,0,0,0,0,0,0,139212,0,0,0,39154,0,0,365416,0,0,2452,0,119408,0,634922,0,0,0,59180
"396",0,0,37210,0,0,0,0,530800,0,12704,0,0,0,0,0,0,0,7656,42564,0,0,0,0,0,0,0,0,12436,0,534208,0,3038,0,0,143426
"397",0,9528,0,0,0,0,0,0,7838,0,0,0,0,9678,0,0,0,0,0,0,0,0,0,0,0,14028,0,0,0,0,0,0,0,0,0
"398",39038,1638,9720,13990,16210,0,4956,1288,0,38844,39202,2376,7380,0,0,0,81433.9999999999,161426,252,27250,12646,26428,31500,35758,53728,88168,6792,6566,14882,16860,1156,0,125088,15960,434
"399",39210,2688,0,0,0,0,0,7058,0,33888,144146,11084,0,0,58392,0,0,173150,4494,91098,68233.9999999999,2534,0,2770,35270,4276,35986,0,0,0,140420,0,0,30746,7660
"400",0,0,0,0,0,0,20156,266,0,0,0,0,4738,9634,0,0,0,0,0,0,0,0,3744,0,0,66,0,0,0,0,0,0,0,0,0
"401",0,0,0,0,0,0,0,0,0,22932,0,0,0,0,0,0,0,0,0,5450,0,0,25342,0,0,0,0,5362,0,0,0,0,22664,0,0
"402",0,0,21816,80467.9999999999,0,0,0,55696.0000000001,44696,0,12690,0,50354,10976,3194,0,34208,0,42232,0,0,0,0,0,0,0,0,11862,75942,12520,0,0,0,35846,0
"403",33910,5298,5132,0,402,16420,24488,0,0,0,2614,0,0,0,1258,0,14508,5064,0,4310,0,0,2000,0,0,0,0,0,0,0,2660,0,0,6258,0
"404",0,0,0,0,0,0,0,0,0,0,25848,0,0,0,0,0,0,10218,0,0,1566,0,2070,0,0,1516,0,0,0,0,0,2724,0,0,0
"405",35802,0,18348,0,0,0,0,0,0,0,0,0,46090,0,0,0,0,89459.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10694
"406",0,0,0,9812,0,0,46416,280,12404,0,0,0,21228,11986,43808,0,4458,562,0,67450,0,6648,0,0,0,18742,0,5954,0,5118,486,734,0,2066,69976
"407",0,0,0,280,0,2316,0,0,0,0,430,0,0,0,0,0,0,340,890,0,0,0,0,0,0,10988,0,0,0,0,16720,6684,0,0,0
"408",8734,0,0,0,19366,23276,7400,8788,2294,414,3664,6384,0,0,28792,0,0,0,11922,0,4948,0,259386,0,7554,86534,15728,278408,9556,10158,8184,75213.9999999999,6474,0,0
"409",0,0,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9062,0,0,0,0,0,0,0,3548,0
"410",0,901436,0,0,0,0,0,0,1188,0,3830,0,0,0,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,0,25260,51124,0,0,0,0
"411",16002,0,53988.0000000001,0,0,1516,2962,734,5192,0,0,0,22758,0,25044,64132,1432,6288,0,47890,184080,0,4408,0,39404,0,0,13906,858,0,3912,39998,730,38044,40172
"412",664640,32154,0,1996,0,0,0,0,35118,0,8338,0,7064,0,0,0,0,0,13494,0,1260,2576,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",0,0,0,0,0,3720,0,0,66,0,0,0,0,464,0,0,16338,0,0,0,0,0,2122,0,0,0,0,0,0,0,7640,1750,0,0,0
"414",0,0,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,4706,0,0,0,24470,13626,0,0,0,0,0,0,0
"415",0,14892,12468,15604,0,16168,46916,0,0,13886,0,0,0,8040,0,7420,41280,3772,38434,18136,0,17904,0,0,0,0,5106,0,15942,21638,0,48008,7464,0,0
"416",0,65750,2275616,0,20128,0,0,0,1840444,0,288642,321900,0,0,10938,0,0,0,0,0,0,1464020,0,0,0,0,0,0,0,0,856,0,0,1680230,134760
"417",242230,290882,0,0,0,5504,0,0,402274,0,0,428610,0,0,0,0,0,0,0,0,0,0,0,0,397516,0,0,0,0,0,0,714640,0,5584,0
"418",133406,16722,36330,43784,48408,0,0,45020,1588,2076,2640,49446,0,43794,14280,142426,57064.0000000001,78882,85548,27490,81848.0000000001,49014,2220,71486,94680,34558,0,59304,2032,50194,90340,29956,29758,84524.0000000001,72302
"419",140874,204542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9176,0,0,0,0,0,0,3554,0,4370,0,0,2708,0,0,0,0,0,0
"420",0,14624,0,0,9386,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0
"421",0,0,6530,95693.9999999999,0,0,95746.0000000001,3055834,0,98290,0,0,2030898,504822,0,0,499118,54450,0,224082,0,762666,0,2161422,0,0,119724,9990,487742,0,0,90414,1465006,9868,0
"422",0,73176,0,34552,6636,0,0,0,0,0,2134,0,0,5936,0,0,0,0,0,0,20366,0,0,0,0,0,0,3104,0,0,212,12280,1270,0,0
"423",0,0,3218,6262,0,0,0,0,0,0,0,0,1108,2960,0,263390,0,1290,0,0,0,1122,4482,0,0,0,34890,0,0,0,0,0,100,0,0
"424",0,0,5894,360,378,0,0,0,9722,0,2284,0,0,0,0,0,0,0,32,0,0,458,0,0,0,0,0,0,3554,0,1248,0,0,0,0
"425",0,32116,0,0,0,0,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,984,0,0,0,0,61100,0,0,2368,0
"426",0,194,0,0,0,28100,0,0,0,0,0,0,0,0,0,13368,0,0,288,10582,0,0,0,0,0,0,0,0,0,18860,0,1318,1406,0,0
"427",0,0,0,2010,0,0,0,0,17968,0,5542,0,0,0,7054,0,0,0,0,0,13786,0,0,4316,0,0,0,0,0,848,0,0,0,0,0
"428",148,490,0,98,0,0,0,0,7254,0,0,0,194,0,98,0,0,0,0,24,328,0,0,0,0,0,438,0,0,0,0,0,0,0,0
"429",556,0,0,0,88450,1062,704,0,0,0,17652,0,0,0,0,0,156590,0,0,0,0,0,0,1730,46054,0,0,0,0,0,0,0,65136,0,0
"430",0,0,0,0,0,0,4454,0,0,0,0,0,0,664,0,0,0,0,0,2582,0,0,0,0,0,12630,0,0,0,0,0,0,0,0,2556
"431",0,13580,14550,0,0,3362,5808,5394,1338,0,0,29830,2318,0,7580,2632,562,3498,3114,5236,0,0,0,622,0,414,3086,0,15234,115104,1372,418,0,982,5036
"432",9530,0,3808,250,0,73574,7388,988,0,122630,71366,3834,30486,3222,0,133102,129002,0,0,85430.0000000001,4094,13558,0,314,3532,12336,628,31068,0,0,0,14058,0,70000,0
"433",0,1652,55662,0,0,0,27358,0,2930,0,0,340,0,0,0,0,0,0,0,0,0,0,0,837776,0,0,0,0,695101.999999999,0,0,0,0,0,0
"434",0,0,0,0,0,39980,0,0,0,0,0,0,2102,1970,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,13918,108294,0,0,0
